SiteCode,No,NoType,Assigned,GroupNo,Space,Area,Unit type,Unit entropy,Description,Sieved,Date,ID,Building Phases_Building Phase,Start Date,End Date,Real Date,Period_Date,Attribution
SKH06,1913,Deposit,TRUE,1887,1884,1293,Floor,in situ,soil floor [1887],FALSE,07/06/2006,UÆ/LP,S18.5,1740,1760,1740-1760,1720-1780,Pantry
SKH06,1914,Deposit,TRUE,1888,1884,1293,Floor,in situ,flagstones in floor [1888],FALSE,07/06/2006,UÆ/LP,S18.5,1740,1760,1740-1760,1720-1780,Pantry
SKH06,1925,Deposit,TRUE,1885,1884,1293,Floor,in situ,flagstones floor - south,FALSE,08/06/2006,UÆ/LP,S18.5,1740,1760,1740-1760,1720-1780,Pantry
SKH06,1926,Deposit,TRUE,1885,1884,1293,Floor,in situ,soil floor in the middle of the room,FALSE,08/06/2006,UÆ/LP,S18.5,1740,1760,1740-1760,1720-1780,Pantry
SKH06,1927,Deposit,TRUE,1885,1884,1293,Floor,in situ,flagstones floor - north,FALSE,08/06/2006,UÆ/LP,S18.5,1740,1760,1740-1760,1720-1780,Pantry
SKH06,1939,Deposit,TRUE,1886,1884,1293,Floor,in situ,flagstone floor - south,FALSE,08/06/2006,UÆ/LP,S18.5,1740,1760,1740-1760,1720-1780,Pantry
SKH06,1940,Deposit,TRUE,1887,1884,1293,Floor,in situ,soil floor in the middle,FALSE,08/06/2006,UÆ/LP,S18.5,1740,1760,1740-1760,1720-1780,Pantry
SKH06,1941,Deposit,TRUE,1888,1884,1293,Floor,in situ,flagstone floor - north,FALSE,08/06/2006,UÆ/LP,S18.5,1740,1760,1740-1760,1720-1780,Pantry
SKH06,1959,Deposit,TRUE,1886,1884,1293,Floor,in situ,flagstone floor  - south,FALSE,12/06/2006,UÆ/LP,S18.5,1740,1760,1740-1760,1720-1780,Pantry
SKH06,1960,Deposit,TRUE,1887,1884,1293,Floor,in situ,soil floor - in middle,FALSE,12/06/2006,UÆ/LP,S18.5,1740,1760,1740-1760,1720-1780,Pantry
SKH06,1961,Deposit,TRUE,1888,1884,1293,Floor,in situ,flagstone floor - north,FALSE,12/06/2006,UÆ/LP,S18.5,1740,1760,1740-1760,1720-1780,Pantry
SKH06,1967,Deposit,TRUE,1886,1884,1293,Floor,in situ,flagstone floor - south,FALSE,12/06/2006,UÆ/LP,S18.5,1740,1760,1740-1760,1720-1780,Pantry
SKH06,1968,Deposit,TRUE,1887,1884,1293,Floor,in situ,soil floor,FALSE,12/06/2006,UÆ/LP,S18.5,1740,1760,1740-1760,1720-1780,Pantry
SKH06,1969,Deposit,TRUE,1888,1884,1293,Floor,in situ,flagstone floor - north,FALSE,12/06/2006,UÆ/LP,S18.5,1740,1760,1740-1760,1720-1780,Pantry
SKH06,1991,Deposit,TRUE,1886,1884,1293,Floor,in situ,flagstone floor - south,FALSE,12/06/2006,UÆ/LP,S18.5,1740,1760,1740-1760,1720-1780,Pantry
SKH06,1992,Deposit,TRUE,1887,1884,1293,Floor,in situ,soil floor,FALSE,12/06/2006,UÆ/LP,S18.5,1740,1760,1740-1760,1720-1780,Pantry
SKH06,1993,Deposit,TRUE,1888,1884,1293,Floor,in situ,flagstone floor - north,FALSE,12/06/2006,UÆ/LP,S18.5,1740,1760,1740-1760,1720-1780,Pantry
SKH06,1994,Deposit,TRUE,1886,1884,1293,Floor,in situ,flagstone floor - south,FALSE,13/06/2006,UÆ/LP,S18.5,1740,1760,1740-1760,1720-1780,Pantry
SKH06,1995,Deposit,TRUE,1887,1884,1293,Floor,in situ,soil floor - middle,FALSE,13/06/2006,UÆ/LP,S18.5,1740,1760,1740-1760,1720-1780,Pantry
SKH06,1996,Deposit,TRUE,1888,1884,1293,Floor,in situ,flagstone floor - north,FALSE,13/06/2006,UÆ/LP,S18.5,1740,1760,1740-1760,1720-1780,Pantry
SKH06,1999,Deposit,TRUE,1886,1884,1293,Floor,in situ,flagstone floor - south,FALSE,13/06/2006,UÆ/LP,S18.5,1740,1760,1740-1760,1720-1780,Pantry
SKH06,2000,Deposit,TRUE,1887,1884,1293,Floor,in situ,soil floor - middle,FALSE,13/06/2006,UÆ/LP,S18.5,1740,1760,1740-1760,1720-1780,Pantry
SKH06,2001,Deposit,TRUE,1888,1884,1293,Floor,in situ,flagstone floor - north,FALSE,13/06/2006,UÆ/LP,S18.5,1740,1760,1740-1760,1720-1780,Pantry
SKH06,2005,Deposit,TRUE,1886,1884,1293,Floor,in situ,flagstone floor - south,FALSE,13/06/2006,UÆ/LP,S18.5,1740,1760,1740-1760,1720-1780,Pantry
SKH06,2006,Deposit,TRUE,1887,1884,1293,Floor,in situ,soil floor - middle,FALSE,13/06/2006,UÆ/LP,S18.5,1740,1760,1740-1760,1720-1780,Pantry
SKH06,2007,Deposit,TRUE,1888,1884,1293,Floor,in situ,flagstone floor - north,FALSE,13/06/2006,UÆ/LP,S18.5,1740,1760,1740-1760,1720-1780,Pantry
SKH06,2013,Deposit,TRUE,1886,1884,1293,Floor,in situ,flagstone floor - south,FALSE,13/06/2006,UÆ/LP,S18.5,1740,1760,1740-1760,1720-1780,Pantry
SKH06,2014,Deposit,TRUE,1887,1884,1293,Floor,in situ,soil floor - middle,FALSE,13/06/2006,UÆ/LP,S18.5,1740,1760,1740-1760,1720-1780,Pantry
SKH06,2015,Deposit,TRUE,1888,1884,1293,Floor,in situ,flagstone floor - north,FALSE,13/06/2006,UÆ/LP,S18.5,1740,1760,1740-1760,1720-1780,Pantry
SKH06,2017,Deposit,TRUE,1886,1884,743,Floor,in situ,flagstone floor - south,FALSE,13/06/2006,ÓGS,S18.5,1740,1760,1740-1760,1720-1780,Pantry
SKH06,2018,Deposit,TRUE,1887,1884,1293,Floor,in situ,soil floor - middle,FALSE,13/06/2006,CKH/EH,S18.5,1740,1760,1740-1760,1720-1780,Pantry
SKH06,2019,Deposit,TRUE,1888,1884,1293,Floor,in situ,flagstone flooor - north,FALSE,13/06/2006,CKH/EH,S18.5,1740,1760,1740-1760,1720-1780,Pantry
SKH06,2055,Deposit,TRUE,1886,1884,1293,Floor,in situ,flagstone floor - south,FALSE,15/06/2006,UÆ,S18.5,1740,1760,1740-1760,1720-1780,Pantry
SKH06,2056,Deposit,TRUE,1887,1884,1293,Floor,in situ,soil floor,FALSE,15/06/2006,UÆ,S18.5,1740,1760,1740-1760,1720-1780,Pantry
SKH06,2057,Deposit,TRUE,1888,1884,1293,Floor,in situ,flagstone floor - north,FALSE,15/06/2006,UÆ,S18.5,1740,1760,1740-1760,1720-1780,Pantry
SKH05,1335,Group,TRUE,163,1335,1293,Building,in situ,búrherbergi,FALSE,27/05/2005,LP,S18.6,1760,1770,1760-1770,1750-1780,Pantry
SKH05,1609,Deposit,TRUE,1335,1335,1293,Floor,in situ,charcoal richflaky layer in room [1335],FALSE,24/06/2005,LP/UÆ,S18.6,1760,1770,1760-1770,1750-1780,Pantry
SKH05,1611,Deposit,TRUE,1335,1335,1293,Floor,in situ,charcoal rich ...floor layer in room [1335],TRUE,24/06/2005,LP/UÆ,S18.6,1760,1770,1760-1770,1750-1780,Pantry
SKH05,1636,Deposit,TRUE,1335,1335,1293,Floor,in situ,levelling turf in room [1335],TRUE,28/06/2005,LP/UÆ,S18.6,1760,1770,1760-1770,1750-1780,Pantry
SKH05,1640,Deposit,TRUE,1335,1335,1293,Floor,in situ,floor layer in [1335],TRUE,29/06/2005,LP,S18.6,1760,1770,1760-1770,1750-1780,Pantry
SKH05,1641,Deposit,TRUE,1335,1335,1293,Floor,in situ,floors,TRUE,29/06/2005,LP/UÆ,S18.6,1760,1770,1760-1770,1750-1780,Pantry
SKH05,1644,Deposit,TRUE,1335,1335,1293,Floor,in situ,floor layer in [1335] - por5bably same as [1641],TRUE,29/06/2005,LP/UÆ,S18.6,1760,1770,1760-1770,1750-1780,Pantry
SKH05,1650,Deposit,TRUE,1335,1335,1293,Floor,in situ,stone pavement in midden brown - greyish layer,FALSE,30/06/2005,LP/UÆ,S18.6,1760,1770,1760-1770,1750-1780,Pantry
SKH05,1654,Deposit,TRUE,1335,1335,1293,Floor,in situ,stone pavement on midbrown.. Layer (same as [1650]?),FALSE,30/06/2005,LP,S18.6,1760,1770,1760-1770,1750-1780,Pantry
SKH05,1656,Deposit,TRUE,1335,1335,1293,Floor,in situ,dark floor in middle of room,TRUE,30/06/2005,UÆ,S18.6,1760,1770,1760-1770,1750-1780,Pantry
SKH05,1658,Deposit,TRUE,1656,1335,1293,Floor,in situ,dark floor in middle of room,TRUE,01/07/2005,LP/UÆ,S18.6,1760,1770,1760-1770,1750-1780,Pantry
SKH05,1659,Deposit,TRUE,1656,1335,1293,Floor,in situ,dark floor in middle of room,TRUE,01/07/2005,LP/UÆ,S18.6,1760,1770,1760-1770,1750-1780,Pantry
SKH05,1665,Deposit,TRUE,1656,1335,1293,Floor,in situ,floor layer (flaky),TRUE,01/07/2005,LP/UÆ,S18.6,1760,1770,1760-1770,1750-1780,Pantry
SKH05,1666,Deposit,TRUE,1656,1335,1293,Floor,in situ,floor layer (flaky),TRUE,01/07/2005,LP/UÆ,S18.6,1760,1770,1760-1770,1750-1780,Pantry
SKH05,1671,Deposit,TRUE,1656,1335,1293,Floor,in situ,flagstone floor - sout of soil floor,FALSE,01/07/2005,LP/UÆ,S18.6,1760,1770,1760-1770,1750-1780,Pantry
SKH05,1675,Deposit,TRUE,1656,1335,1293,Floor,in situ,floor layer,TRUE,01/07/2005,LP/UÆ,S18.6,1760,1770,1760-1770,1750-1780,Pantry
SKH05,1677,Deposit,TRUE,1656,1335,1293,Floor,in situ,floor layer,TRUE,01/07/2005,LP/UÆ,S18.6,1760,1770,1760-1770,1750-1780,Pantry
SKH05,1681,Deposit,TRUE,1656,1335,1293,Floor,in situ,floor layer,FALSE,04/07/2005,LP/UÆ,S18.6,1760,1770,1760-1770,1750-1780,Pantry
SKH05,1687,Deposit,TRUE,1656,1335,1293,Floor,in situ,floor,TRUE,04/07/2005,UÆ,S18.6,1760,1770,1760-1770,1750-1780,Pantry
SKH05,1692,Deposit,TRUE,1656,1335,1293,Floor,in situ,"floor - ""middle""",TRUE,04/07/2005,UÆ,S18.6,1760,1770,1760-1770,1750-1780,Pantry
SKH05,1693,Deposit,TRUE,1656,1335,1293,Floor,in situ,"floor - ""middle""",TRUE,04/07/2005,UÆ,S18.6,1760,1770,1760-1770,1750-1780,Pantry
SKH05,1695,Deposit,TRUE,1656,1335,1293,Floor,in situ,"floor in ""middle""",TRUE,04/07/2005,LP/UÆ,S18.6,1760,1770,1760-1770,1750-1780,Pantry
SKH05,1698,Deposit,TRUE,1656,1335,1293,Floor,in situ,"floor in ""middle""",TRUE,04/07/2005,LP/UÆ,S18.6,1760,1770,1760-1770,1750-1780,Pantry
SKH06,1714,Deposit,TRUE,1335,1335,1293,Floor,in situ,weather material just S of N-wall - turf levelling,FALSE,23/05/2006,LP/UÆ,S18.6,1760,1770,1760-1770,1750-1780,Pantry
SKH06,1736,Deposit,TRUE,1656,1335,1293,Floor,in situ,floor layer probably beloning to group [1656] from 2004,TRUE,24/05/2006,UÆ/LP,S18.6,1760,1770,1760-1770,1750-1780,Pantry
SKH06,1738,Deposit,TRUE,1739,1335,1293,Drain,in situ,fill of drain (?) [1739],FALSE,24/05/2006,UÆ/LP,S18.6,1760,1770,1760-1770,1750-1780,Pantry
SKH06,1739,Group,TRUE,1335,1335,1293,Drain,disturbed,group nr. For drain (?) in room [1335],FALSE,24/05/2006,UÆ/LP,S18.6,1760,1770,1760-1770,1750-1780,Pantry
SKH06,1740,Deposit,TRUE,1335,1335,1293,Floor,in situ,turf debris (turf collapse leveling),FALSE,24/05/2006,UÆ/LP,S18.6,1760,1770,1760-1770,1750-1780,Pantry
SKH06,1756,Deposit,TRUE,1739,1335,1293,Drain,in situ,row of flagstones - drain/flote?,FALSE,25/05/2006,UÆ,S18.6,1760,1770,1760-1770,1750-1780,Pantry
SKH05,1491,Group,TRUE,1335,1335,1293,Floor,in situ,group nr. for floor in [1335],TRUE,14/06/2005,UÆ/LP,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1492,Group,TRUE,1335,1335,1293,Floor,in situ,flagstone in floor,FALSE,14/06/2005,UÆ/LP,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1493,Group,TRUE,1335,1335,1293,Floor,in situ,middle of floor,FALSE,14/06/2005,UÆ/LP,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1494,Group,TRUE,1335,1335,1293,Post setting,in situ,postpads,FALSE,14/06/2005,UÆ/LP,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1495,Deposit,TRUE,1335,1335,1293,Floor,in situ,flagstones (pavement ?) at east end of room,FALSE,14/06/2005,UÆ/LP,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1514,Deposit,TRUE,1493,1335,1293,Floor,in situ,grid overlay of floor [1491],TRUE,15/06/2005,UÆ/LP,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1515,Deposit,TRUE,1492,1335,1293,Floor,in situ,...overlay of flagstones [1491],TRUE,15/06/2005,UÆ/LP,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1516,Deposit,TRUE,1492,1335,1293,Floor,in situ,...overlay of flagstones [1491],TRUE,15/06/2005,UÆ/LP,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1523,Deposit,TRUE,1492,1335,1293,Floor,in situ,stone flags - floor ?,FALSE,16/06/2005,UÆ/LP,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1524,Deposit,TRUE,1493,1335,1293,Floor,in situ,floor,TRUE,16/06/2005,UÆ/LP,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1525,Deposit,TRUE,1492,1335,1293,Floor,in situ,stone flags - floor ?,FALSE,16/06/2005,UÆ/LP,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1532,Deposit,TRUE,1492,1335,1293,Floor,in situ,floor (flagstones),TRUE,16/06/2005,UÆ/LP,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1533,Deposit,TRUE,1493,1335,1293,Floor,in situ,floor,TRUE,16/06/2005,UÆ/LP,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1534,Deposit,TRUE,1492,1335,1293,Floor,in situ,floor (flagstones-north),TRUE,16/06/2005,UÆ/LP,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1540,Deposit,TRUE,1492,1335,1293,Floor,in situ,flagstone floor / collapse,TRUE,20/06/2005,UÆ/LP,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1541,Deposit,TRUE,1493,1335,1293,Floor,in situ,floor,TRUE,20/06/2005,UÆ/LP,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1542,Deposit,TRUE,1492,1335,1293,Floor,in situ,flagstones floor / collapse,TRUE,20/06/2005,UÆ/LP,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1561,Deposit,TRUE,1492,1335,1293,Floor,in situ,flagstone floor / collapse - south side,TRUE,21/06/2005,UÆ/LP,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1562,Deposit,TRUE,1493,1335,1293,Floor,in situ,floor,TRUE,21/06/2005,UÆ/LP,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1563,Deposit,TRUE,1492,1335,1293,Floor,in situ,flagstone floor / collapse - south side,TRUE,21/06/2005,UÆ/LP,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1569,Deposit,TRUE,1492,1335,1293,Floor,in situ,flagstone floor / collapse,TRUE,21/06/2005,UÆ/LP,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1570,Deposit,TRUE,1493,1335,1293,Floor,in situ,floor,TRUE,21/06/2005,UÆ/LP,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1571,Deposit,TRUE,1492,1335,1293,Floor,in situ,flagstone floor / collapse,TRUE,21/06/2005,UÆ/LP,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1573,Deposit,TRUE,1492,1335,1293,Floor,in situ,flagstone floor in [1335],TRUE,22/06/2005,UÆ/LP,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1574,Deposit,TRUE,1493,1335,1293,Floor,in situ,floor in [1335],TRUE,22/06/2005,UÆ/LP,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1575,Deposit,TRUE,1492,1335,1293,Floor,in situ,flagstone floor in [1335],TRUE,22/06/2005,UÆ/LP,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1589,Deposit,TRUE,1492,1335,1293,Floor,in situ,flagstones in [1335],TRUE,22/06/2005,LP/UÆ,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1590,Deposit,TRUE,1493,1335,1293,Floor,in situ,floor in [1335],TRUE,22/06/2005,LP/UÆ,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1591,Deposit,TRUE,1492,1335,1293,Floor,in situ,flagstones in [1335],TRUE,22/06/2005,LP/UÆ,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1594,Deposit,TRUE,1492,1335,1293,Floor,in situ,flagstones in [1335],TRUE,22/06/2005,LP/UÆ,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1595,Deposit,TRUE,1493,1335,1293,Floor,in situ,floor in [1335],TRUE,22/06/2005,LP/UÆ,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1596,Deposit,TRUE,1492,1335,1293,Floor,in situ,flagstones in [1335],TRUE,22/06/2005,LP/UÆ,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1599,Deposit,TRUE,1492,1335,1293,Floor,in situ,Flagstone floor / collapse,TRUE,23/06/2005,LP/UÆ,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1600,Deposit,TRUE,1493,1335,1293,Floor,in situ,floor,TRUE,23/06/2005,LP/UÆ,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1601,Deposit,TRUE,1492,1335,1293,Floor,in situ,Flagstone floor / collapse,TRUE,23/06/2005,LP/UÆ,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1603,Deposit,TRUE,1492,1335,1293,Floor,in situ,flagstones in [1335],TRUE,23/06/2005,LP/UÆ,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1604,Deposit,TRUE,1493,1335,1293,Floor,in situ,floor in [1335],TRUE,23/06/2005,LP/UÆ,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1605,Deposit,TRUE,1492,1335,1293,Floor,in situ,flagstones in [1335],TRUE,23/06/2005,LP/UÆ,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1615,Deposit,TRUE,1335,1335,1293,Floor,in situ,stuft turf layer alongside floor,TRUE,27/06/2005,LP/UÆ,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1616,Deposit,TRUE,1335,1335,1293,Floor,in situ,mixed - iron panned - peatash layer,TRUE,27/06/2005,LP/UÆ,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1626,Deposit,TRUE,1335,1335,1293,Construction,in situ,clayish blob,FALSE,28/06/2005,LP/UÆ,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH05,1628,Deposit,TRUE,1335,1335,1293,Floor,in situ,turfy stuff up against north wall,FALSE,28/06/2005,LP/UÆ,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH06,2066,Deposit,TRUE,1335,1335,1293,Floor,in situ,peastash dump,FALSE,15/06/2006,EH,S18.7,1770,1790,1770-1790,1750-1810,Pantry
SKH03,255,Deposit,TRUE,1335,1335,743,Midden,in situ,Mixed ash & turf dump with dense charcoal & slag at southern end,FALSE,10/06/2003,GML,S18.8,1790,1830,1790-1830,1780-1840,Midden
SKH05,1303,Deposit,TRUE,1335,1335,1293,Midden,in situ,peatash,FALSE,23/05/2005,AC/LP,S18.8,1790,1830,1790-1830,1780-1840,Midden
SKH05,1304,Deposit,TRUE,1335,1335,1293,Wall,disorganized,turf collapse,FALSE,23/05/2005,CKH,S18.8,1790,1830,1790-1830,1780-1840,Midden
SKH05,1308,Deposit,TRUE,1335,1335,1293,Midden,in situ,peatash layer in corridor [30] and room [690],FALSE,23/05/2005,CKH/SÞ/AFH,S18.8,1790,1830,1790-1830,1780-1840,Midden
SKH05,1316,Deposit,TRUE,1335,1335,1293,Wall,disorganized,turf collapse,FALSE,24/05/2005,CKH,S18.8,1790,1830,1790-1830,1780-1840,Midden
SKH05,1321,Deposit,TRUE,1335,1335,1293,Midden,in situ,peatash deposit,FALSE,25/05/2005,CKH,S18.8,1790,1830,1790-1830,1780-1840,Midden
SKH05,1324,Deposit,TRUE,1335,1335,1293,Wall,disorganized,dark grey silt dump,FALSE,25/05/2005,CKH,S18.8,1790,1830,1790-1830,1780-1840,Midden
SKH05,1330,Deposit,TRUE,1335,1335,1293,Midden,in situ,peatash dump,FALSE,26/05/2005,CKH,S18.8,1790,1830,1790-1830,1780-1840,Midden
SKH05,1332,Deposit,TRUE,1335,1335,1293,Slopewash,in situ,mixed of winblowed material and peatash,FALSE,26/05/2005,LP,S18.8,1790,1830,1790-1830,1780-1840,Midden
SKH05,1338,Deposit,TRUE,1335,1335,1293,Midden,in situ,peatash layer,FALSE,27/05/2005,LP,S18.8,1790,1830,1790-1830,1780-1840,Midden
SKH05,1351,Deposit,TRUE,1335,1335,1293,Wall,disorganized,sandy silt with turf and charcoal,FALSE,30/05/2005,LP,S18.8,1790,1830,1790-1830,1780-1840,Midden
SKH05,1355,Deposit,TRUE,1335,1335,1293,Midden,in situ,"peatash layer, dark",FALSE,30/05/2005,LP,S18.8,1790,1830,1790-1830,1780-1840,Midden
SKH05,1357,Deposit,TRUE,1335,1335,1293,Wall,disorganized,dark brown turf dump,FALSE,31/05/2005,CKH,S18.8,1790,1830,1790-1830,1780-1840,Midden
SKH05,1362,Deposit,TRUE,1335,1335,1293,Midden,in situ,peatash layer,FALSE,31/05/2005,UÆ/LP,S18.8,1790,1830,1790-1830,1780-1840,Midden
SKH05,1399,Deposit,TRUE,1335,1335,1293,Wall,disorganized,gritty turf with charcoal,FALSE,02/06/2005,LP,S18.8,1790,1830,1790-1830,1780-1840,Midden
SKH05,1401,Deposit,TRUE,1335,1335,1293,Wall,disorganized,uniform turf,FALSE,03/06/2005,UÆ/LP,S18.8,1790,1830,1790-1830,1780-1840,Midden
SKH05,1408,Deposit,TRUE,1335,1335,1293,Midden,in situ,paeatash in west end,FALSE,03/06/2005,UÆ,S18.8,1790,1830,1790-1830,1780-1840,Midden
SKH05,1412,Deposit,TRUE,1335,1335,1293,Wall,disorganized,Thick turf collapse under,FALSE,06/06/2005,UÆ/LP,S18.8,1790,1830,1790-1830,1780-1840,Midden
SKH03,684,Group,TRUE,690,690,743,Wall,in situ,nothern wall of refectory,FALSE,15/07/2003,MA,S19.1,1730,1770,1730-1770,1720-1780,School Refectory
SKH03,690,Group,TRUE,163,690,743,Building,in situ,dining room,FALSE,15/07/2003,GML,S19.1,1730,1770,1730-1770,1720-1780,School Refectory
SKH05,1484,Group,TRUE,690,690,743,Floor,in situ,floor layer in room [690],TRUE,13/06/2005,SÞ,S19.1,1730,1770,1730-1770,1720-1780,School Refectory
SKH05,1502,Deposit,TRUE,1484,690,743,Floor,in situ,floor layer in room [690] - 1,TRUE,14/06/2005,SÞ,S19.1,1730,1770,1730-1770,1720-1780,School Refectory
SKH05,1503,Deposit,TRUE,1484,690,743,Floor,in situ,floor layer in room [690] - 2,TRUE,14/06/2005,SÞ,S19.1,1730,1770,1730-1770,1720-1780,School Refectory
SKH05,1504,Deposit,TRUE,1484,690,743,Floor,in situ,floor layer in room [690] - 3,TRUE,14/06/2005,SÞ,S19.1,1730,1770,1730-1770,1720-1780,School Refectory
SKH05,1505,Deposit,TRUE,1484,690,743,Floor,in situ,floor layer in room [690] - 4,TRUE,14/06/2005,SÞ,S19.1,1730,1770,1730-1770,1720-1780,School Refectory
SKH05,1506,Deposit,TRUE,1484,690,743,Floor,in situ,floor layer in room [690] - 5; duplicated - same number also used for floor layer in grp 1491,TRUE,14/06/2005,SÞ,S19.1,1730,1770,1730-1770,1720-1780,School Refectory
SKH05,1507,Deposit,TRUE,1484,690,743,Floor,in situ,floor layer in room [690] - 6,TRUE,14/06/2005,S,S19.1,1730,1770,1730-1770,1720-1780,School Refectory
SKH05,1576,Deposit,TRUE,1484,690,743,Floor,in situ,floor layer in room [690],TRUE,22/06/2005,SÞ,S19.1,1730,1770,1730-1770,1720-1780,School Refectory
SKH05,1577,Deposit,TRUE,1484,690,743,Floor,in situ,floor layer in room [690],TRUE,22/06/2005,SÞ,S19.1,1730,1770,1730-1770,1720-1780,School Refectory
SKH05,1578,Deposit,TRUE,1484,690,743,Floor,in situ,floor layer in room [690],TRUE,22/06/2005,SÞ,S19.1,1730,1770,1730-1770,1720-1780,School Refectory
SKH05,1579,Deposit,TRUE,1484,690,743,Floor,in situ,floor layer in room [690],TRUE,22/06/2005,SÞ,S19.1,1730,1770,1730-1770,1720-1780,School Refectory
SKH05,1580,Deposit,TRUE,1484,690,743,Floor,in situ,floor layer in room [690],TRUE,22/06/2005,SÞ,S19.1,1730,1770,1730-1770,1720-1780,School Refectory
SKH05,1581,Deposit,TRUE,1484,690,743,Floor,in situ,floor layer in room [690],TRUE,22/06/2005,SÞ,S19.1,1730,1770,1730-1770,1720-1780,School Refectory
SKH05,1582,Deposit,TRUE,1484,690,743,Floor,in situ,floor layer in room [690],TRUE,22/06/2005,SÞ,S19.1,1730,1770,1730-1770,1720-1780,School Refectory
SKH05,1583,Deposit,TRUE,1484,690,743,Floor,in situ,floor layer in room [690],TRUE,22/06/2005,SÞ,S19.1,1730,1770,1730-1770,1720-1780,School Refectory
SKH05,1584,Deposit,TRUE,1484,690,743,Floor,in situ,floor layer in room [690],TRUE,22/06/2005,SÞ,S19.1,1730,1770,1730-1770,1720-1780,School Refectory
SKH05,1585,Deposit,TRUE,1484,690,743,Floor,in situ,floor layer in room [690],TRUE,22/06/2005,SÞ,S19.1,1730,1770,1730-1770,1720-1780,School Refectory
SKH05,1586,Deposit,TRUE,1484,690,743,Floor,in situ,floor layer in room [690],TRUE,22/06/2005,SÞ,S19.1,1730,1770,1730-1770,1720-1780,School Refectory
SKH05,1587,Deposit,TRUE,1484,690,743,Floor,in situ,floor layer in room [690],TRUE,22/06/2005,SÞ,S19.1,1730,1770,1730-1770,1720-1780,School Refectory
SKH05,1643,Deposit,TRUE,690,690,743,Floor,in situ,lower layer on floor [1484],FALSE,29/06/2005,SÞ,S19.1,1730,1770,1730-1770,1720-1780,School Refectory
SKH06,1733,Group,TRUE,163,1733,1293,Building,in situ,passage leaning south from [690],FALSE,24/05/2006,GML,S19.1,1730,1770,1730-1770,1720-1780,School Refectory
SKH06,1757,Deposit,TRUE,1733,1733,1293,Floor,in situ,flagstones floor of corridor - south of room [690],FALSE,25/05/2006,SÞ/AFH,S19.1,1730,1770,1730-1770,1720-1780,School Refectory
SKH06,1759,Deposit,TRUE,1733,1733,1293,Wall,in situ,stone faced walls in corridor [1733],FALSE,25/05/2006,SÞ/AFH,S19.1,1730,1770,1730-1770,1720-1780,School Refectory
SKH07,2849,Group,TRUE,690,690,1293,Wall,in situ,walls of refectory,FALSE,08/07/2015,GML,S19.1,1730,1770,1730-1770,1720-1780,School Refectory
SKH06,1731,Deposit,TRUE,1733,1733,1293,Wall,in situ,stones and blocking passage on S-wall in room [690],FALSE,23/05/2006,SÞ/AFH,S19.2,1770,1790,1770-1790,1750-1810,School Refectory
