ID,Sherd group,Find No,Unit No,Group No,Refit/Same as,Vessel ID,Same as VID,Colour,Lead crystal,Textured surface,Vessel Function,Vessel Class,Vessel Type_new,Finish process,Rim type,Rim Code,string rim depth,Body process,Ghost seam,Base process,Base mark,Base embossing,Process,evrep,Count,Weight,eve (rim),eve (base),size (mm),height (mm),Vessel Diam,Applied decoration,Moulded decoration,Enamelled,Engraved,Cut,Etched,Burnt,Patination,Date,Notes,Illustration,Building Phases_Building Phase,Real Date,Start date,End date,Period_Date,Attribution,GroupNo,Space,Unit type,Unit entropy,Sieved,,
3289,4509,17248,2965,,,,,light green,FALSE,FALSE,,,,,,,,,FALSE,,,,,1/1,2,0.6,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S17.1,1670-1690,1670,1690,1660-1690,Meat Store,2953,1680,Floor,in situ,TRUE,,
3290,4539,17479,2974,,,,,light green,FALSE,FALSE,,,,,,,,,FALSE,,,,,1/1,1,0.1,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S17.1,1670-1690,1670,1690,1660-1690,Meat Store,2999,1680,Drain,in situ,FALSE,,
195,3522,11481,2434,,,,,light green,FALSE,FALSE,,,,,,,,,FALSE,,,,,1/1,2,1,,,,,,,,,,,,FALSE,TRUE,,,FALSE,S18.2,1680-1690,1680,1690,1660-1690,Pantry,2369,1884,Floor,in situ,FALSE,,
3699,3551,11470,2408,,,,,emerald,FALSE,FALSE,,,,,,,,,FALSE,,,,,1/1,1,1,,,,,,,,,,,,FALSE,TRUE,,,FALSE,S18.2,1680-1690,1680,1690,1660-1690,Pantry,2369,1884,Floor,in situ,FALSE,,
4261,1826,5517,1040,,,,,colourless,FALSE,FALSE,,,,,,,,,FALSE,,,,,batch,1,0,,,,,,,,,,,,FALSE,TRUE,,,FALSE,S21.1,1650-1690,1650,1690,1630-1690,School Room,1046,878,Floor,in situ,TRUE,,
3579,3516,11487,2439,,,778,,light green,FALSE,TRUE,Drinking,Beaker,cylindrical beaker,,,,,Dip mould,FALSE,,,,,1/1,1,4,,12,,,,,,,,,,FALSE,FALSE,16/17 c.,"c.90mm diam base, footring -  large beaker",TRUE,MC.1,1650-1700,1650,1700,1630-1720,Midden Zone C,634,2193,Wall,disorganized,TRUE,,
3897,1900,5579,1113,,,403,,colourless,FALSE,FALSE,Drinking,Beaker,cylindrical beaker,,,,,,FALSE,,,,,1/1,1,4,11,,55,,,,,,wheel engraved wreath border and spirals,,,FALSE,FALSE,c. 1670-1770,see Bartels no.10(p.941),TRUE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,733,733,Floor,in situ,FALSE,,
4057,1125,2812,601,,,418,,light green,FALSE,FALSE,Drinking,beaker,roemer,,,,,,FALSE,,,,,1/1,1,1,,12,,,,,,,,,,FALSE,FALSE,17/18 c.,50mm diam pedestal foot of goblet  - roemer? Ringed,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,435,733,Floor,in situ,TRUE,,
1938,3802,11430,2339,,,138,,colourless,FALSE,FALSE,Drinking,Beaker,cylindrical beaker,,,,,,FALSE,,,,,1/1,1,11,,20,,,50,,,,,,,FALSE,FALSE,17/18 c.,"50mm diam plain base, sides tapering out and up",TRUE,S31.1,1650-1700,1650,1700,1660-1690,Bishops Former Living Quarters,546,546,External area,in situ,FALSE,,
3521,943,2173,405,,,,,colourless,FALSE,FALSE,Storage,Bottle,flat-sided,,,,,,FALSE,,,,Dip mould,1/1,1,1,,,,,,,,"blue, white & yellow",,,,FALSE,FALSE,18 c.,body - square/polygonal flask,FALSE,MC.1,1650-1700,1650,1700,1630-1720,Midden Zone C,753,383,Topsoil,in situ,TRUE,,
3553,1106,2705,566,,,,,green,FALSE,FALSE,Storage,Bottle,flat-sided,,,,,,FALSE,,,,,batch,1,2,,,,,,,,,,,,FALSE,FALSE,,body,FALSE,MC.1,1650-1700,1650,1700,1630-1720,Midden Zone C,634,364,Slopewash,in situ,FALSE,,
3536,1141,2922,459,,,,,emerald,FALSE,FALSE,Storage,Bottle,flat-sided,,,,,,FALSE,,,,,batch,1,2,,,,,,,,,,,,FALSE,TRUE,,body,FALSE,MC.1,1650-1700,1650,1700,1630-1720,Midden Zone C,754,383,Wall,disorganized,TRUE,,
3582,1143,2922,459,,,,,light green,FALSE,FALSE,Storage,Bottle,flat-sided,,,,,,FALSE,,,,,batch,1,1,,,,,,,,,,,,FALSE,TRUE,,body,FALSE,MC.1,1650-1700,1650,1700,1630-1720,Midden Zone C,754,383,Wall,disorganized,TRUE,,
3583,3613,11278,2125,,,,,light green,FALSE,FALSE,Storage,Bottle,flat-sided,,,,,,FALSE,,,,,batch,3,6,,,,,,,,,,,,FALSE,TRUE,,prob case bottle,FALSE,MC.1,1650-1700,1650,1700,1630-1720,Midden Zone C,634,2008,Midden,in situ,TRUE,,
3555,1102,2667,560,,,,,green,FALSE,TRUE,Storage,Bottle,square bottle,,,,,Dip mould,FALSE,Dip mould,,,,1/1,1,8,,20,,,,,,,,,,FALSE,FALSE,17/18 c.,small case bottle,FALSE,MC.1,1650-1700,1650,1700,1630-1720,Midden Zone C,634,364,Midden,in situ,FALSE,,
3541,4595,18179,405,,,,,emerald,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,1/1,1,4.6,,,,,,,numbers: (?)3/8,,,,,FALSE,FALSE,late 19/20c,neck of bottle,FALSE,MC.1,1650-1700,1650,1700,1630-1720,Midden Zone C,753,383,Topsoil,in situ,TRUE,,
3596,1094,2629,556,,,,,light green,FALSE,FALSE,Storage,Bottle,,By hand,Beaded,E,,,FALSE,,,,,1/1,1,1,50,,10,,,,,,,,,FALSE,FALSE,17/18 c.,small bottle/phial,FALSE,MC.1,1650-1700,1650,1700,1630-1720,Midden Zone C,634,364,Midden,in situ,FALSE,,
3563,897,2000,404,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,2,5,,,,,,,,,,,,FALSE,FALSE,,body - neck of bottle,FALSE,MC.1,1650-1700,1650,1700,1630-1720,Midden Zone C,383,634,Topsoil,in situ,FALSE,,
3564,898,2010,405,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,2,,,,,,,,,,,,FALSE,FALSE,,body,FALSE,MC.1,1650-1700,1650,1700,1630-1720,Midden Zone C,753,383,Topsoil,in situ,TRUE,,
3611,945,2175,405,,,,,white,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,1,,,,,,,,,,,,FALSE,FALSE,18 c.,body; prob blue flecked bottle,FALSE,MC.1,1650-1700,1650,1700,1630-1720,Midden Zone C,753,383,Topsoil,in situ,TRUE,,
3565,946,2178,405,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,1,,,,,,,,,,,,FALSE,FALSE,,body,FALSE,MC.1,1650-1700,1650,1700,1630-1720,Midden Zone C,753,383,Topsoil,in situ,TRUE,,
3601,947,2178,405,,,,,light green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,2,1,,,,,,,,,,,,FALSE,FALSE,,body,FALSE,MC.1,1650-1700,1650,1700,1630-1720,Midden Zone C,753,383,Topsoil,in situ,TRUE,,
3603,1273,3093,703,,,,,light green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,3,4,,,,,,,,,,,,FALSE,TRUE,,,FALSE,MC.1,1650-1700,1650,1700,1630-1720,Midden Zone C,634,364,Wall,disorganized,FALSE,,
3566,2155,18124,405,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,2,3,,,,,,,,,,,,FALSE,FALSE,,,FALSE,MC.1,1650-1700,1650,1700,1630-1720,Midden Zone C,753,383,Topsoil,in situ,TRUE,,
3562,3334,11206,2009,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,1/1,1,5,,,,,,,,,,,,FALSE,FALSE,,neck/shoulder,FALSE,MC.1,1650-1700,1650,1700,1630-1720,Midden Zone C,634,2008,Topsoil,in situ,FALSE,,
3543,3612,11278,2125,,,,,emerald,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,1/1,1,9,,,,,,,,,,,,FALSE,TRUE,,large,FALSE,MC.1,1650-1700,1650,1700,1630-1720,Midden Zone C,634,2008,Midden,in situ,TRUE,,
3577,3614,11278,2125,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,4,7,,,,,,,,,,,,FALSE,FALSE,,misc,FALSE,MC.1,1650-1700,1650,1700,1630-1720,Midden Zone C,634,2008,Midden,in situ,TRUE,,
3598,3622,11270,2116,,,,,light green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,1/1,1,6,,,,,,,,,,,,FALSE,FALSE,,body,FALSE,MC.1,1650-1700,1650,1700,1630-1720,Midden Zone C,634,2008,Midden,in situ,TRUE,,
3597,3633,11261,2104,,,,,light green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,1/1,2,3,,,,,,,,,,,,FALSE,TRUE,,,FALSE,MC.1,1650-1700,1650,1700,1630-1720,Midden Zone C,634,2008,Slopewash,in situ,TRUE,,
3231,4245,14366,2923,,,,,light green,FALSE,FALSE,Storage,Bottle,flat-sided,,,,,,FALSE,,,,,1/1,1,1,,,,,,,,,,,,FALSE,TRUE,,case?,FALSE,S17.2,1690-1700,1690,1700,1690-1720,Meat Store,2892,1680,Floor,in situ,TRUE,,
3232,4370,17286,2941,,,,,light green,FALSE,FALSE,Storage,Bottle,flat-sided,,,,,,FALSE,,,,,1/1,1,1,,,,,,,,,,,,FALSE,TRUE,,case?,FALSE,S17.2,1690-1700,1690,1700,1690-1720,Meat Store,2892,1680,Floor,in situ,FALSE,,
3143,4384,17296,2947,,,,,green,FALSE,FALSE,Storage,Bottle,flat-sided,,,,,,FALSE,,,,,1/1,2,1.2,,,,,,,,,,,,FALSE,TRUE,,case?,FALSE,S17.2,1690-1700,1690,1700,1690-1720,Meat Store,2892,1680,Floor,in situ,TRUE,,
3178,4410,17319,2634,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,1/1,3,7.9,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S17.2,1690-1700,1690,1700,1690-1720,Meat Store,2629,1680,Drain,disturbed,FALSE,,
3638,3451,12456,2362,,,323,,colourless,FALSE,FALSE,Storage,Bottle,polygonal bottle,,,,,,FALSE,,,,,1/1,2,1,,,,,,,,,,,,FALSE,TRUE,,body,FALSE,S18.3,1690-1700,1690,1700,1690-1720,Pantry,2292,1884,Floor,in situ,FALSE,,
3967,1901,5580,1113,,,409,,green,FALSE,FALSE,Storage,Bottle,curved,By hand,String,,3,,FALSE,,,,,1/1,1,6,40,,20,,,,,,,,,FALSE,FALSE,17/18 c.,rim,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,733,733,Floor,in situ,FALSE,,
3968,1058,2455,488,,,,,green,FALSE,FALSE,Storage,Bottle,curved,By hand,String,,,,FALSE,,,,,1/1,2,5,,,,,,,,,,,,FALSE,FALSE,17/18 c.,string and body,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,435,733,Floor,in situ,TRUE,,
3879,886,1563,284,,,401,,aqua,FALSE,FALSE,Storage,Bottle,curved,,,,,,FALSE,,,,,batch,1,1,,,,,,,,,,,,FALSE,TRUE,,base - small bottle/phial - globular?,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,,
3971,1067,2486,353,,,,,green,FALSE,FALSE,Storage,Bottle,curved,,,,,,FALSE,,,,,batch,1,3,,,,,,,,,,,,FALSE,TRUE,17/18 c.,base - prob wine bottle,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,435,733,Floor,in situ,TRUE,,
3975,1045,2359,427,,,,,green,FALSE,FALSE,Storage,Bottle,flat-sided,,,,,,FALSE,,,,,batch,1,1,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,435,733,Floor,in situ,TRUE,,
4044,1048,2378,451,,,,,light green,FALSE,FALSE,Storage,Bottle,flat-sided,,,,,,FALSE,,,,,batch,1,1,,,,,,,,,,,,FALSE,TRUE,,,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,435,733,Floor,in situ,TRUE,,
3940,1064,2471,466,,,,,emerald,FALSE,FALSE,Storage,Bottle,flat-sided,,,,,,FALSE,,,,,batch,1,2,,,,,,,,,,,,FALSE,TRUE,,,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,739,733,Floor,in situ,TRUE,,
4045,1065,2471,466,,,,,light green,FALSE,FALSE,Storage,Bottle,flat-sided,,,,,,FALSE,,,,,batch,1,1,,,,,,,,,,,,FALSE,TRUE,,body,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,739,733,Floor,in situ,TRUE,,
4046,1114,2771,550,,,,,light green,FALSE,FALSE,Storage,Bottle,flat-sided,,,,,,FALSE,,,,,batch,1,2,,,,,,,,,,,,FALSE,TRUE,,body,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,435,733,Floor,in situ,TRUE,,
3980,4572,1554,285,,,413,,green,FALSE,FALSE,Storage,Bottle,square bottle,,,,,,FALSE,,,,,1/1,2,1.5,,,,,,,,,,,,FALSE,TRUE,,body,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,,
4086,4573,1554,285,,,419,,light green,FALSE,FALSE,Storage,Bottle,square bottle,,,,,,FALSE,,,,,1/1,1,3,,,,,,,,,,,,FALSE,TRUE,,body,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,,
3981,1223,3314,640,,,,,green,FALSE,FALSE,Storage,Bottle,square bottle,,,,,,FALSE,Dip mould,pontil,,,batch,1,20,,,,,,,,,,,,FALSE,TRUE,17/18 c.,base,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,740,733,Floor,in situ,FALSE,,
4087,1228,3353,642,,,,,light green,FALSE,FALSE,Storage,Bottle,square bottle,,,,,,FALSE,,,,,batch,3,6,,,,,,,,,,,,FALSE,TRUE,17/18 c.,base etc.,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,435,733,Floor,in situ,TRUE,,
4090,759,1488,283,,,,,light green,FALSE,FALSE,Storage,Bottle,,By hand,Flared,,,,FALSE,,,,,1/1,1,1,30,,10,,,,,,,,,FALSE,TRUE,17/18c.,small bottle/phial,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,,
4091,1044,2359,427,,,,,light green,FALSE,FALSE,Storage,Bottle,,By hand,Flat-top,,,,FALSE,,,,,1/1,3,2,50,,10,,,,,,,,,FALSE,TRUE,17/18 c.,"upright rim, short neck of small bottle/phial",FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,435,733,Floor,in situ,TRUE,,
4007,717,1397,278,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,7,18,,,,,,,,,,,,FALSE,FALSE,,body,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,,
4107,718,1397,278,,,,,light green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,4,4,,,,,,,,,,,,FALSE,TRUE,,body,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,,
4010,756,1488,283,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,10,20,,,,,,,,,,,,FALSE,TRUE,,body,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,,
4109,757,1488,283,,,,,light green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,9,3,,,,,,,,,,,,FALSE,TRUE,,body; tiny sherds,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,,
4008,764,1500,279,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,7,7,,,,,,,,,,,,FALSE,TRUE,,body,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,,
4006,767,1511,277,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,4,,,,,,,,,,,,FALSE,FALSE,,body,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,,
4012,788,1554,285,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,10,12,,,,,,,,,,,,FALSE,TRUE,,body,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,,
3988,796,1599,286,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,1/1,8,13,,,,,,,,,,,,FALSE,TRUE,,body; incl sq.bottle,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,,
4111,797,1599,286,,,,,light green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,6,17,,,,,,,,,,,,FALSE,TRUE,,body - heavy patina; incl sq. Bottle; mnv=2,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,,
4011,884,1563,284,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,8,34,,,,,,,,,,,,FALSE,TRUE,,body,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,,
4113,1037,2326,395,,,,,light green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,6,7,,,,,,,,,,,,FALSE,TRUE,,body,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,435,733,Floor,in situ,TRUE,,
4115,1041,2347,418,,,,,light green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,4,4,,,,,,,,,,,,TRUE,TRUE,,body,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,435,733,Floor,in situ,TRUE,,
4017,1042,2347,418,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,1,,,,,,,,,,,,FALSE,FALSE,,body,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,435,733,Floor,in situ,TRUE,,
4019,1054,2408,462,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,1,,,,,,,,,,,,FALSE,FALSE,,body,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,435,733,Floor,in situ,TRUE,,
4114,1055,2428,402,,,,,light green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,3,3,,,,,,,,,,,,FALSE,TRUE,,body,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,435,733,Floor,in situ,TRUE,,
4016,1056,2428,402,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,2,1,,,,,,,,,,,,FALSE,FALSE,,body,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,435,733,Floor,in situ,TRUE,,
4021,1061,2458,488,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,3,,,,,,,,,,,,FALSE,TRUE,,shoulder,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,435,733,Floor,in situ,TRUE,,
3989,1079,2546,477,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,1/1,3,6,,,,,,,,,,,,FALSE,FALSE,,neck & body; neck possibly worked/chipped,TRUE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,435,733,Floor,in situ,TRUE,,
4020,1080,2554,483,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,3,4,,,,,,,,,,,,FALSE,FALSE,,body,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,435,733,Floor,in situ,TRUE,,
4022,1121,2804,547,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,4,4,,,,,,,,,,,,FALSE,TRUE,,body,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,435,733,Floor,in situ,TRUE,,
4026,1196,3202,698,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,11,9,,,,,,,,,,,,FALSE,TRUE,,body,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,435,733,Floor,in situ,TRUE,,
4027,1215,3271,729,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,3,4,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,,
4129,1221,3310,668,,,,,light green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,4,,,,,,,,,,,,FALSE,TRUE,,,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,740,733,Floor,in situ,TRUE,,
4025,1227,3353,642,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,3,2,,,,,,,,,,,,FALSE,TRUE,,,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,435,733,Floor,in situ,TRUE,,
4126,1234,3410,639,,,,,light green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,1,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,435,733,Floor,in situ,TRUE,,
4132,1284,3155,713,,,,,light green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,4,,,,,,,,,,,,FALSE,TRUE,,,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,435,733,Floor,in situ,TRUE,,
4134,1902,5580,1113,,,,,light green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,pontil,,,batch,1,10,,,,,,,,,,,,FALSE,TRUE,,base - case bottle?,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,733,733,Floor,in situ,FALSE,,
4028,1914,5590,1130,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,3,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,435,733,Floor,in situ,TRUE,,
3986,4584,9110,278,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,1/1,1,5.1,,,,,,,,,,,,FALSE,FALSE,,body; from sample 27,FALSE,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,,
25,1475,5318,861,,,94,,green,FALSE,FALSE,Storage,Bottle,curved,By hand,String,,4,,FALSE,,,,,1/1,2,11,35,,30,,,,,,,,,FALSE,FALSE,18 c.,rim with sharp edged string,TRUE,S22.1,1670-1700,1670,1700,1660-1720,Assistant Teachers Quarters,842,842,Wall,in situ,FALSE,,
10,1476,5318,861,,,91,,emerald,FALSE,FALSE,Storage,Bottle,curved,,,,,,FALSE,,,,,1/1,2,13,,,,,,,,,,,,FALSE,FALSE,18 c.?,oval bottle?,FALSE,S22.1,1670-1700,1670,1700,1660-1720,Assistant Teachers Quarters,842,842,Wall,in situ,FALSE,,
2,2124,5482,1011,,,61,,aqua,FALSE,FALSE,Storage,Bottle,flat-sided,,,,,,FALSE,,,,,1/1,1,1,,,,,,,meshwork/lattice - on interior?,,,,,FALSE,FALSE,15/16 c?,optical moulded?,FALSE,S22.1,1670-1700,1670,1700,1660-1720,Assistant Teachers Quarters,842,842,Floor,in situ,TRUE,,
5,1839,5527,1051,,,90,,colourless,FALSE,FALSE,Storage,Bottle,flat-sided,,,,,,FALSE,,,,,batch,1,0,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S22.1,1670-1700,1670,1700,1660-1720,Assistant Teachers Quarters,842,842,Floor,in situ,FALSE,,
11,2122,5482,1011,,,,,emerald,FALSE,FALSE,Storage,Bottle,flat-sided,,,,,,FALSE,,,,,batch,117,61,,,,,,,,,,,,FALSE,FALSE,17/18 c,"lots of very small frags; poss more than 1 mnv; thin-walled, small bottle",FALSE,S22.1,1670-1700,1670,1700,1660-1720,Assistant Teachers Quarters,842,842,Floor,in situ,TRUE,,
13,1828,5521,1045,,,92,,emerald,FALSE,FALSE,Storage,Bottle,square bottle,,,,,,FALSE,,,,,batch,4,12,,,,,,,,,,,,FALSE,FALSE,17/18 c.,,FALSE,S22.1,1670-1700,1670,1700,1660-1720,Assistant Teachers Quarters,842,842,Floor,in situ,FALSE,,
30,1467,5302,847,,,96,,green,FALSE,FALSE,Storage,Bottle,square bottle,,,,,,FALSE,,,,,1/1,6,40,,,,,,,,,,,,FALSE,FALSE,18 c?,,FALSE,S22.1,1670-1700,1670,1700,1660-1720,Assistant Teachers Quarters,842,842,Wall,disturbed,FALSE,,
48,1837,5527,1051,,,98,,light green,FALSE,FALSE,Storage,Bottle,square bottle,,,,,,FALSE,,,,,batch,1,1,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S22.1,1670-1700,1670,1700,1660-1720,Assistant Teachers Quarters,842,842,Floor,in situ,FALSE,,
32,1474,5318,861,,,,,green,FALSE,FALSE,Storage,Bottle,square bottle,,,,,,FALSE,,,,,1/1,12,29,,,,,,,,,,,,FALSE,FALSE,18 c?,base & body,FALSE,S22.1,1670-1700,1670,1700,1660-1720,Assistant Teachers Quarters,842,842,Wall,in situ,FALSE,,
14,1838,5527,1051,,,,,emerald,FALSE,FALSE,Storage,Bottle,square bottle,,,,,,FALSE,,,,,batch,1,2,,,,,,,,,,,,FALSE,FALSE,17/18,,FALSE,S22.1,1670-1700,1670,1700,1660-1720,Assistant Teachers Quarters,842,842,Floor,in situ,FALSE,,
16,1468,5302,847,,,,,emerald,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,1/1,1,8,,,,,,,,,,,,FALSE,FALSE,,body,FALSE,S22.1,1670-1700,1670,1700,1660-1720,Assistant Teachers Quarters,842,842,Wall,disturbed,FALSE,,
18,1829,5521,1045,,,,,emerald,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,17,13,,,,,,,,,,,,FALSE,FALSE,17/18 c.,small bottle,FALSE,S22.1,1670-1700,1670,1700,1660-1720,Assistant Teachers Quarters,842,842,Floor,in situ,FALSE,,
40,1836,5527,1051,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,2,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S22.1,1670-1700,1670,1700,1660-1720,Assistant Teachers Quarters,842,842,Floor,in situ,FALSE,,
41,1944,5623,1171,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,2,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S22.1,1670-1700,1670,1700,1660-1720,Assistant Teachers Quarters,842,842,Floor,in situ,FALSE,,
50,2121,5482,1011,,,,,light green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,6,3,,,,,,,,,,,,FALSE,FALSE,,misc,FALSE,S22.1,1670-1700,1670,1700,1660-1720,Assistant Teachers Quarters,842,842,Floor,in situ,TRUE,,
