ID1,ID,Find no,Nail no,Context no,Type code,Gavin type,Type,Head type,Photo/Drawing,Completness,Corrosion,Burnt,Straightness,Length,Grain direction,Burr,Shaft thickness,Shaft cross-section shape,Shaft sides,Pinching,Head thickness,Point type,Note,Building Phase,Start Date,End Date,Real Date,Period_Date,Attribution
3316,4640,14820,6151,2709,A2,Forged,Forged,T-head,N,complete,Very heavy,No,obtuse (<90°),4.8,,,0.8,rectangular,2-sided taper,,2,chisel,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3317,4526,14829,5835,2710,A2,Forged,Forged,T-head,N,complete,light,No,obtuse (<90°),4.3,,,0.8,rectangular,2-sided taper,,1.5,sharp,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3318,4256,14660,6149,2712,A2,Forged,Forged,T-head,N,complete,heavy,No,straight,3.3,,,0.7,rectangular,2-sided taper,,1.4,sharp,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
3319,5143,16998,414,2712,A2,Forged,Forged,T-head,N,head,light,No,,,,,0.9,rectangular,2-sided taper,,2,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
3320,4439,16860,708,2713,A2,Forged,Forged,T-head,N,complete,Very heavy,No,straight,4,,,0.6,rectangular,2-sided taper,,1.8,chisel,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
3321,4677,16949,626,2715,A2,Forged,Forged,T-head,N,complete,Very heavy,No,straight,5.3,,,0.8,rectangular,2-sided taper,,2.3,chisel,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
3322,4341,14667,6180,2716,A2,Forged,Forged,T-head,N,complete,heavy,No,obtuse (<90°),3.7,,,0.7,rectangular,2-sided taper,,1.9,sharp,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
3323,5055,14667,6181,2716,A2,Forged,Forged,T-head,N,head,heavy,No,,,,,0.6,rectangular,2-sided taper,,1.3,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
3324,5059,14680,5848,2717,A2,Forged,Forged,T-head,N,head,heavy,No,,,,,0.7,rectangular,2-sided taper,,2.2,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
3325,4344,14794,6141,2719,A2,Forged,Forged,T-head,N,complete,heavy,No,obtuse (<90°),3.7,,,0.5,rectangular,2-sided taper,,2,chisel,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
3326,4697,14794,6142,2719,A2,Forged,Forged,T-head,N,head,heavy,No,obtuse (<90°),3.6,,,0.7,rectangular,2-sided taper,,1.6,chisel,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
3327,5094,14794,6143,2719,A2,Forged,Forged,T-head,N,head,heavy,No,,,,,0.7,rectangular,2-sided taper,,2.4,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
3328,4588,14686,6217,2720,A2,Forged,Forged,T-head,N,complete,heavy,No,straight,4.5,,,0.7,rectangular,2-sided taper,,1.7,sharp,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
3329,4349,16879,758,2721,A2,Forged,Forged,T-head,N,complete,light,No,obtuse (<90°),3.7,,,0.7,rectangular,2-sided taper,,1.9,chisel,Missing tip,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
3330,5098,14817,6122,2726,A2,Forged,Forged,T-head,N,head,Very heavy,No,,,,,0.8,rectangular,2-sided taper,,2.2,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
3332,5036,14637,5956,2736,A2,Forged,Forged,T-head,N,head,heavy,No,,,,,0.8,rectangular,2-sided taper,,1.9,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
3333,5029,14617,5899,2739,A2,Forged,Forged,T-head,N,head,heavy,No,,,,,0.8,rectangular,2-sided taper,,1.8,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
3334,4688,14630,6013,2745,A2,Forged,Forged,T-head,N,complete,Very heavy,No,obtuse (<90°),6,,,0.8,rectangular,2-sided taper,,2.2,chisel,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
3335,5153,14873,5951,2745,A2,Forged,Forged,T-head,Y,complete,light,No,straight,3.5,,,0.3,square,2-sided taper,,0.8,sharp,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
3357,5072,14723,6025,2780,A2,Forged,Forged,T-head,N,head,heavy,No,,,,,0.9,rectangular,2-sided taper,,2,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3358,5073,14723,6026,2780,A2,Forged,Forged,T-head,N,head,heavy,No,,,,,0.9,rectangular,2-sided taper,,1.4,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3359,4313,16836,492,2780,A2,Forged,Forged,T-head,N,complete,light,No,straight,3.6,,,0.9,rectangular,2-sided taper,,1.6,chisel,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3360,4291,16872,779,2780,A2,Forged,Forged,T-head,N,complete,heavy,No,obtuse (<90°),3.5,,,0.7,rectangular,2-sided taper,,2.1,chisel,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3361,4292,16872,781,2780,A2,Forged,Forged,T-head,N,complete,light,No,obtuse (<90°),3.5,,,0.8,rectangular,2-sided taper,,2.1,chisel,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3362,4317,16872,780,2780,A2,Forged,Forged,T-head,N,complete,heavy,No,straight,3.6,,,0.8,rectangular,2-sided taper,,2.1,chisel,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3363,4507,16872,776,2780,A2,Forged,Forged,T-head,N,complete,heavy,No,straight,4.2,,,0.7,rectangular,2-sided taper,,2,sharp,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3364,4674,16872,777,2780,A2,Forged,Forged,T-head,N,complete,light,No,obtuse (<90°),5.2,,,0.8,rectangular,2-sided taper,,1.7,sharp,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3365,5049,14656,6084,2785,A2,Forged,Forged,T-head,N,head,heavy,No,,,,,0.9,rectangular,2-sided taper,,1.9,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
3366,5066,14696,6291,2785,A2,Forged,Forged,T-head,N,head,heavy,No,,,,,0.7,rectangular,2-sided taper,,2.2,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
3367,4613,16950,623,2785,A2,Forged,Forged,T-head,N,complete,Very heavy,No,straight,4.6,,,1,rectangular,2-sided taper,,1.6,sharp,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
3368,4259,16891,399,2786,A2,Forged,Forged,T-head,N,complete,Very heavy,No,obtuse (<90°),3.3,,,0.9,rectangular,2-sided taper,,2,chisel,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
3369,5130,16914,742,2786,A2,Forged,Forged,T-head,N,head,Very heavy,No,,,,,0.9,rectangular,2-sided taper,,2,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
3370,5113,16813,532,2788,A2,Forged,Forged,T-head,N,head,heavy,No,,,,,1,rectangular,2-sided taper,,1.6,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3371,5114,16813,533,2788,A2,Forged,Forged,T-head,N,head,Very heavy,No,,,,,1.1,rectangular,2-sided taper,,2.2,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3372,5182,16829,508,2788,A2,Forged,Forged,T-head,N,head,light,No,,,,,0.6,square,2-sided taper,,1.4,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3373,4666,14728,6302,2789,A2,Forged,Forged,T-head,N,complete,heavy,No,obtuse (<90°),5.1,,,0.7,rectangular,2-sided taper,,2,sharp,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3374,4696,14728,6306,2789,A2,Forged,Forged,T-head,N,complete,Very heavy,No,,,,,,rectangular,2-sided taper,,1.7,sharp,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3375,5076,14728,6303,2789,A2,Forged,Forged,T-head,N,head,light,No,,,,,0.8,rectangular,2-sided taper,,1.9,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3376,5077,14728,6304,2789,A2,Forged,Forged,T-head,N,head,light,No,,,,,0.6,rectangular,2-sided taper,,2.3,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3377,4464,16825,512,2789,A2,Forged,Forged,T-head,N,complete,heavy,No,obtuse (<90°),4.1,,,0.8,rectangular,2-sided taper,,1.9,chisel,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3378,4312,16826,511,2789,A2,Forged,Forged,T-head,N,complete,heavy,No,straight,3.6,,,1,rectangular,2-sided taper,,2.1,chisel,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3379,4591,16838,645,2789,A2,Forged,Forged,T-head,N,complete,heavy,No,straight,4.5,,,0.7,rectangular,2-sided taper,,2.4,chisel,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3380,1526,16838,646,2789,A2,Forged,Forged,T-head,N,head,heavy,No,,,,,0.4,square,4-sided taper,,1,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3676,4035,14866,5910,2652,A3,Forged,Forged,L-head,N,complete,heavy,No,straight,4.9,,,0.7,rectangular,2-sided taper,,1.7,sharp,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3677,4011,17001,547,2652,A3,Forged,Forged,L-head,N,complete,light,No,obtuse (<90°),3.9,,,1,rectangular,2-sided taper,,1.3,sharp,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3678,4097,17001,551,2652,A3,Forged,Forged,L-head,N,head,light,No,,,,,0.9,rectangular,2-sided taper,,1.8,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3679,4087,14789,5991,2676,A3,Forged,Forged,L-head,N,head,heavy,No,,,,,0.6,rectangular,2-sided taper,,1.3,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3682,4029,14782,5920,2703,A3,Forged,Forged,L-head,Y,complete,light,No,obtuse (<90°),4.5,,,0.7,rectangular,2-sided taper,,1.5,sharp,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3686,1417,14611,5983,2784,A3,Forged,Forged,L-head,N,head,Very heavy,No,,,,,0.6,square,4-sided taper,,2.1,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
3789,4186,16969,731,2653,A4,Forged,Forged,square,N,complete,light,No,straight,3,,,0.7,rectangular,2-sided taper,,1.9,chisel,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3790,1435,16905,598,2665,A4,Forged,Forged,square,N,complete,light,No,straight,4.7,,,0.5,square,4-sided taper,,1.1,sharp,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
3792,1427,14805,6027,2740,A4,Forged,Forged,square,N,complete,heavy,No,straight,2.4,,,0.3,square,4-sided taper,,1,sharp,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
3793,1438,17000,409,2742,A4,Forged,Forged,square,Y,complete,heavy,No,straight,5.2,,,0.6,square,4-sided taper,,1.3,square,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
3798,1440,18974,6386,2782,A4,Forged,Forged,square,N,complete,light,No,straight,5.5,unknown,,0.7,square,4-sided taper,none,1.2,square,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3799,1470,14656,6085,2785,A4,Forged,Forged,square,N,head,heavy,No,,,,,0.6,square,4-sided taper,,1.3,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
3870,4138,14619,5829,2643,A5,Forged,Forged,pyramidal,N,complete,heavy,No,straight,4.6,,,0.7,rectangular,2-sided taper,,1.9,sharp,Also T-head,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3871,4139,14792,6251,2653,A5,Forged,Forged,pyramidal,N,complete,light,No,obtuse (<90°),4.6,,,0.6,rectangular,2-sided taper,,1.5,sharp,Also T-head,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3872,4140,16969,732,2653,A5,Forged,Forged,pyramidal,N,complete,light,No,straight,4.6,,,0.7,rectangular,2-sided taper,,1.9,sharp,T-head also,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3873,1421,14674,6029,2668,A5,Forged,Forged,pyramidal,Y,complete,heavy,No,obtuse (<90°),4.7,,,0.4,square,4-sided taper,,1.2,sharp,Also T-head,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
3874,4119,14631,5992,2672,A5,Forged,Forged,pyramidal,N,complete,heavy,No,obtuse (<90°),4.1,,,0.6,rectangular,2-sided taper,,1.5,sharp,Alson T-head,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3922,2551,16825,513,2789,A7,Forged,Forged,headless,N,head,heavy,No,,,,,0.5,square,,,0.9,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3985,1397,14799,6295,2641,A7,Forged,Forged,headless,N,head,Very heavy,No,,,,,0.6,square,4-sided taper,,0.9,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3986,1396,14733,6212,2650,A7,Forged,Forged,headless,N,head,light,No,,,,,0.5,square,4-sided taper,,0.8,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3987,3939,14777,5926,2672,A7,Forged,Forged,headless,N,complete,light,No,obtuse (<90°),5.8,,,0.8,rectangular,2-sided taper,,1.1,sharp,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
3992,1398,16825,514,2789,A7,Forged,Forged,headless,N,head,Very heavy,No,,,,,0.6,square,4-sided taper,,1,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
4520,3198,14800,6240,2638,Ax,Forged,Forged,,N,point,Very heavy,No,,,,,,,,,,sharp,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
4521,3138,17001,555,2652,Ax,Forged,Forged,,N,shaft,light,No,,,,,0.4,square,,,,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
4522,3129,16904,601,2662,Ax,Forged,Forged,,N,shaft,Very heavy,No,,,,,0.6,square,,,,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
4523,3171,16904,599,2662,Ax,Forged,Forged,,N,head,Very heavy,No,,,,,,,,,,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
4524,3111,14649,6047,2665,Ax,Forged,Forged,,N,shaft,Very heavy,No,,,,,,square,,,,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
4525,3223,16863,700,2668,Ax,Forged,Forged,,N,shaft,Very heavy,No,,,,,0.6,,,,,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
4529,3169,16893,618,2700,Ax,Forged,Forged,,N,head,Very heavy,No,,,,,,,,,,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
4530,3225,16903,602,2721,Ax,Forged,Forged,,N,shaft,Very heavy,No,,,,,0.5,,,,,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
4531,3114,14697,6299,2742,Ax,Forged,Forged,,N,shaft,Very heavy,No,,,,,0.4,square,,,,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
4532,2705,16914,741,2786,Ax,Forged,Forged,,N,head,Very heavy,No,,,,,0.6,square,,,,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
5319,5287,14658,6093,2637,Ax,Forged,Forged,,N,point,heavy,No,,,,,1,rectangular,2-sided taper,,,sharp,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
5320,5610,14799,6296,2641,Ax,Forged,Forged,,N,shaft,heavy,No,,,,,0.6,square,2-sided taper,,,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
5322,5480,14819,6150,2649,Ax,Forged,Forged,,N,shaft,light,No,,,,,0.6,rectangular,2-sided taper,,,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
5323,1727,14639,6005,2649,Ax,Forged,Forged,,N,point,light,No,,,,,0.3,square,4-sided taper,,,sharp,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
5324,1751,17001,556,2652,Ax,Forged,Forged,,N,point,light,No,,,,,0.3,square,4-sided taper,,,sharp,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
5325,1749,16969,739,2653,Ax,Forged,Forged,,N,point,light,No,,,,,0.5,square,4-sided taper,,,sharp,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
5326,1998,16904,600,2662,Ax,Forged,Forged,,N,shaft,heavy,No,,,,,0.8,square,4-sided taper,,,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
5327,5547,14623,5824,2666,Ax,Forged,Forged,,N,point,heavy,No,,,,,0.7,square,2-sided taper,,,sharp,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
5328,5490,16943,638,2666,Ax,Forged,Forged,,N,shaft,heavy,No,,,,,0.8,rectangular,2-sided taper,,,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
5329,1723,14623,5825,2666,Ax,Forged,Forged,,N,point,heavy,No,,,,,0.7,square,4-sided taper,,,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
5330,1730,14668,6182,2666,Ax,Forged,Forged,,N,point,heavy,No,,,,,0.9,square,4-sided taper,,,sharp,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
5331,5289,14688,6243,2667,Ax,Forged,Forged,,N,point,heavy,No,,,,,0.7,rectangular,2-sided taper,,,sharp,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
5332,5286,14631,5996,2672,Ax,Forged,Forged,,N,point,light,No,,,,,0.6,rectangular,2-sided taper,,,chisel,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
5333,1724,14631,5995,2672,Ax,Forged,Forged,,N,point,heavy,No,,,,,0.5,square,4-sided taper,,,sharp,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
5345,5478,14782,5921,2703,Ax,Forged,Forged,,N,shaft,light,No,,,,,0.6,rectangular,2-sided taper,,,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
5346,5479,14784,5918,2709,Ax,Forged,Forged,,N,shaft,Very heavy,No,,,,,0.7,rectangular,2-sided taper,,,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
5347,5609,14784,5919,2709,Ax,Forged,Forged,,N,shaft,Very heavy,No,,,,,0.4,square,2-sided taper,,,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
5348,1750,16990,430,2709,Ax,Forged,Forged,,N,point,heavy,No,,,,,0.5,square,4-sided taper,,,sharp,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
5349,5612,14828,5981,2710,Ax,Forged,Forged,,N,shaft,light,No,,,,,0.5,square,2-sided taper,,,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
5350,5468,14602,5856,2715,Ax,Forged,Forged,,N,shaft,Very heavy,No,,,,,,rectangular,2-sided taper,,,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
5351,1740,14871,5816,2718,Ax,Forged,Forged,,N,point,Very heavy,No,,,,,0.5,square,4-sided taper,,,sharp,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
5352,5475,14663,6176,2720,Ax,Forged,Forged,,N,shaft,Very heavy,No,,,,,0.8,rectangular,2-sided taper,,,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
5355,1742,16815,530,2782,Ax,Forged,Forged,,N,point,light,No,,,,,0.6,square,4-sided taper,,,square,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
5356,1744,16864,643,2784,Ax,Forged,Forged,,N,point,light,No,,,,,0.6,square,4-sided taper,,,sharp,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
5357,1747,16950,624,2785,Ax,Forged,Forged,,N,point,Very heavy,No,,,,,0.8,square,4-sided taper,,,sharp,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
5358,1748,16950,625,2785,Ax,Forged,Forged,,N,point,light,No,,,,,0.5,square,4-sided taper,,,sharp,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
5359,2004,16914,740,2786,Ax,Forged,Forged,,N,complete,Very heavy,No,straight,4,,,,,4-sided taper,,,sharp,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
5360,5293,14728,6307,2789,Ax,Forged,Forged,,N,point,light,No,,,,,0.4,rectangular,2-sided taper,,,sharp,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
5361,5298,16825,516,2789,Ax,Forged,Forged,,N,point,Very heavy,No,,,,,1,rectangular,2-sided taper,,,chisel,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
5608,5711,16970,335,2665,X,Unid.,unidentified,,N,shaft,heavy,No,,,,,0.7,square,,,,,,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
5609,5623,16863,701,2668,X,unid.,unidentified,T-head,N,head,Very heavy,No,,,,,0.8,rectangular,,,1.6,,?,S17.4,1710,1720,1710-1720,1690-1720,Meat Store
6128,86,16989,431,2702,C?,wire?,Forged,flat-irregular,N,head,light,No,,,,,0.5,round,4-sided taper,,1.1,,,S25.2,1710,1720,1710-1720,1690-1720,Boys Lodge (servants?)
1520,3519,5882,195,1169,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.9,rectangular,2-sided taper,,2.9,,,S11.2,1720,1730,1720-1730,1720-1750,Priests Living Quarters
1521,26,5882,196,1169,A1,Forged,Forged,flat-circular,N,complete,heavy,No,obtuse (<90°),4.5,,,0.4,square,4-sided taper,,1.2,sharp,The head is more reglular than circular,S11.2,1720,1730,1720-1730,1720-1750,Priests Living Quarters
1732,1117,8543,2308,1398,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,,square,4-sided taper,,1.4,,,S11.2,1720,1730,1720-1730,1720-1750,Priests Living Quarters
4323,3145,5915,74,1264,Ax,Forged,Forged,,N,complete,heavy,No,straight,7.5,,,1.2,,,,,chisel,,S11.2,1720,1730,1720-1730,1720-1750,Priests Living Quarters
4473,3102,12031,4854,2209,Ax,Forged,Forged,,N,shaft,heavy,Yes,,,,,0.4,square,,,,,,IS.2,1720,1730,1720-1730,1720-1750,Interstice
4933,1544,5882,194,1169,Ax,Forged,Forged,,N,complete,light,No,obtuse (<90°),5.6,,,0.5,square,4-sided taper,,0.8,chisel,,S11.2,1720,1730,1720-1730,1720-1750,Priests Living Quarters
5111,1902,8458,1883,1612,Ax,Forged,Forged,,N,shaft,Very heavy,No,,,,,0.6,square,4-sided taper,,,,,S11.2,1720,1730,1720-1730,1720-1750,Priests Living Quarters
5561,5732,5882,197,1169,X,unid.,unidentified,,N,point,heavy,No,,,,,,,,,,chisel,,S11.2,1720,1730,1720-1730,1720-1750,Priests Living Quarters
5575,5719,5904,69,1234,X,unid.,unidentified,,N,complete,heavy,No,obtuse (<90°),10.4,,,0.7,,,,,,,S11.2,1720,1730,1720-1730,1720-1750,Priests Living Quarters
5580,5716,5915,75,1264,X,unid.,unidentified,,N,complete,heavy,No,obtuse (<90°),6.4,,,1.1,,,,,,,S11.2,1720,1730,1720-1730,1720-1750,Priests Living Quarters
5581,5759,5915,76,1264,X,unid.,unidentified,,N,,heavy,No,straight,,,,,,,,,,,S11.2,1720,1730,1720-1730,1720-1750,Priests Living Quarters
188,2137,5777,1060,902,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.6,square,,,1.1,,,S30.2,1720,1740,1720-1740,1720-1750,School Master's House
189,2138,5777,1063,902,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.6,square,,,2.2,,,S30.2,1720,1740,1720-1740,1720-1750,School Master's House
190,2139,5777,1064,902,A1,Forged,Forged,flat-irregular,N,head,light,No,,,,,0.6,square,,,1.4,,,S30.2,1720,1740,1720-1740,1720-1750,School Master's House
191,2140,5777,1066,902,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.8,square,,,1.4,,,S30.2,1720,1740,1720-1740,1720-1750,School Master's House
192,2141,5777,1067,902,A1,Forged,Forged,flat-irregular,N,head,heavy,Yes,,,,,0.5,square,,,1.2,,,S30.2,1720,1740,1720-1740,1720-1750,School Master's House
1378,3663,5777,1070,902,A1,Forged,Forged,flat-irregular,N,complete,light,Yes,acute (>90°),6.5,,,0.6,square,2-sided taper,,1.2,chisel,,S30.2,1720,1740,1720-1740,1720-1750,School Master's House
1379,3674,5777,1068,902,A1,Forged,Forged,flat-irregular,N,complete,heavy,No,straight,7,,,0.7,square,2-sided taper,,1.6,chisel,,S30.2,1720,1740,1720-1740,1720-1750,School Master's House
1380,285,5777,1062,902,A1,Forged,Forged,flat-irregular,N,complete,light,No,obtuse (<90°),6.3,,,0.7,square,4-sided taper,,1.3,chisel,,S30.2,1720,1740,1720-1740,1720-1750,School Master's House
1381,395,5777,1069,902,A1,Forged,Forged,flat-irregular,N,complete,heavy,No,obtuse (<90°),7.8,,,0.8,square,4-sided taper,,1.5,sharp,,S30.2,1720,1740,1720-1740,1720-1750,School Master's House
1382,417,5777,1059,902,A1,Forged,Forged,flat-irregular,N,complete,heavy,No,obtuse (<90°),8.2,,,0.5,square,4-sided taper,,1.1,chisel,,S30.2,1720,1740,1720-1740,1720-1750,School Master's House
1383,450,5777,1061,902,A1,Forged,Forged,flat-irregular,N,complete,light,No,straight,8.9,,,0.5,square,4-sided taper,,1.3,chisel,,S30.2,1720,1740,1720-1740,1720-1750,School Master's House
1384,842,5777,1065,902,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.7,square,4-sided taper,,1.5,,,S30.2,1720,1740,1720-1740,1720-1750,School Master's House
1967,3825,11576,5666,1774,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.6,square,2-sided taper,,2.5,,,S5.1,1720,1740,1720-1740,1720-1750,Bishops Dining Room
1972,3577,11579,5659,1780,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.7,rectangular,2-sided taper,,1.9,,,S5.1,1720,1740,1720-1740,1720-1750,Bishops Dining Room
